,track_id,track_name,artist_id,artist_name,album_id,duration,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_mins
546,794F99D5BQHS5ZGRXAs7I5,Anaconda,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,5ooCuPIk58IwSo6DRr1JCu,260240,66,0.964,0.605,9,-6.223,0.179,0.0668,7.78e-06,0.214,0.6459999999999999,129.994,4.3373333333333335
547,02M6vucOvmRfMxTXDUwRXu,7/11,6vWDO969PvNqNYHIOW5v0m,Beyoncé,2UJwKSBUz6rtW4QLK74kQu,213506,71,0.747,0.705,9,-5.1370000000000005,0.126,0.0128,0.0,0.126,0.56,136.024,3.5584333333333333
548,3yv7994DWTEk3ihwy75YBQ,Don’t Stop (feat. Young Thug),181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,6dm2dXeXB37jhsxKjgKAvw,187940,64,0.933,0.757,2,-3.212,0.1169999999999999,0.0018399999999999,0.0,0.135,0.544,137.993,3.1323333333333334
550,3Yt1ovsh3v3VEzRuhI1TL5,Joro,3tVQdUvClmAT7URs9V3rsp,WizKid,1Mj4mLvCC9P4b167keUsRh,262736,68,0.6859999999999999,0.6940000000000001,7,-3.693,0.257,0.253,0.000904,0.109,0.5870000000000001,189.998,4.378933333333333
553,0qJ0eDL9Szdylx4kRRCBQD,Perfect (feat. City Girls),0KpCz7V5XRkqKuM1JDf56O,Cousin Stizz,3l9X9abmztD680Rs0HnT98,199266,61,0.965,0.6920000000000001,1,-4.08,0.22,0.102,3.06e-06,0.0875,0.422,123.999,3.3211
554,6mQlQMnduTOBlXQ9jHhdCP,Facts,5ZMQtVPJVvKLkM8fPjYwdP,4LilPat3,5JZTvM3uHYeXpCFENO7aj8,163561,0,0.944,0.745,2,-8.795,0.359,0.2339999999999999,0.0,0.107,0.499,130.017,2.7260166666666668
556,0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),246dkjvS1zLTtiykXe5h60,Post Malone,6trNtQUgC8cgbWcqoMYkOR,218146,84,0.585,0.52,5,-6.136,0.0712,0.124,7.01e-05,0.131,0.129,159.80100000000002,3.6357666666666666
591,31iqpzg1ZXLLgq0L5iIwLe,Throat Baby (Go Baby),5jJjvmEwRr8epuGZq4eUUa,BRS Kash,6SVYokMycYHjHNfAL1rfJV,218181,63,0.9,0.521,4,-7.286,0.147,0.0135,0.0,0.0951,0.213,132.007,3.63635
592,2UM09BKxJ3NM8qNxzNSdXV,Coochie,3gIWD9hK0VEhgsSrLu19PU,YN Jay,23QAnKmQrx8Mb2zHrSZoJ2,164591,1,0.703,0.472,11,-12.204,0.348,0.597,0.000175,0.147,0.562,96.888,2.743183333333333
606,3J0vtBWWTwKUzwgvQrR4yM,Honesty - (Jersey Club Remix),1W7FNibLa0O0b572tB2w7t,Pink Sweat$,1jlifOkBFmYB1xQPjfddGR,130612,29,0.87,0.387,0,-11.211,0.579,0.54,0.0,0.2,0.71,135.858,2.1768666666666667
609,3VxOgQ9o1aKonFx4d5lPR3,Canceled,0rQjJGZLXBq95OA3nSmDj9,Larray,1r6mQtOY7miSYNNJOJ809V,173880,63,0.647,0.8029999999999999,11,-5.36,0.389,0.1369999999999999,4.06e-06,0.0952,0.55,82.10799999999999,2.898
612,0Fpen1PTuEnCmOJtUU9Iud,New Patek,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,64eE6FnNj7UJ9LEkN4EbvS,343099,68,0.85,0.785,8,-4.963,0.345,0.0367,0.0,0.155,0.718,145.063,5.7183166666666665
615,1rLWsLY98u9hcWePdfN2y5,Notice Me,21WS9wngs9AqFckK7yYJPM,PnB Rock,7eFfp9r4A30ueN9A5EJbk2,209050,58,0.597,0.645,0,-5.356,0.0588,0.457,0.0,0.11,0.55,128.25799999999998,3.484166666666667
618,7d3NPfKm6yduK0XqVCQLKa,Ram,77UOS3mEkG3BpnpUGmqLe5,Number9ok,5pASdV6TlKOfgfuSBAEFCJ,154687,30,0.602,0.361,5,-6.059,0.126,0.299,0.0,0.149,0.0396,130.505,2.578116666666667
619,3YgeIbA0dOVSOClZKUUxzz,Good Morning,78GdFYPETzCgutsc5O5COH,Mak Sauce,7DY8cMvGZOqhuKc5bBoaQM,155733,49,0.883,0.584,11,-7.462999999999999,0.471,0.05,0.0,0.0679,0.7979999999999999,148.059,2.59555
626,3CwcGdFwFF3DfHGGppdI4X,Muwop (feat. Gucci Mane),3MdXrJWsbVzdn6fe5JYkSQ,Latto,0CAsNp9Nwk4oC74oYoxntr,200135,62,0.79,0.61,9,-6.957999999999999,0.102,0.0613,0.0,0.243,0.62,145.88,3.335583333333333
627,3sHClt8nhqPcLRnAnLmvEm,Ya Digg,2Bb57H1EnnHxtpSyOAJF8l,Frostydasnowmann,7jA2ECBsMN6hVcB76xoWLv,173674,2,0.7879999999999999,0.43,10,-14.682,0.282,0.0372,0.0,0.111,0.257,100.014,2.8945666666666665
628,1N5fKC1qRLHjsdNy39DPF6,Donk,18KWQQ7tKsUW9akG4QbUDj,Pronto Spazzout,2i7TicIcL6EuIpQsmAqgD0,125257,30,0.879,0.591,11,-9.335,0.355,0.0452,0.0,0.0697,0.825,91.928,2.0876166666666665
635,4yzCXVdOKzt87w4bRItgNx,Hugh Hefner,2u1aL8XADqj0nJFHMKRjNw,ppcocaine,51jAktjuK25NEcs4VG74gX,142074,62,0.94,0.74,11,-7.849,0.171,0.00652,1.01e-05,0.0947,0.7020000000000001,136.03799999999998,2.3679
636,3rk6UjlhEMa0zwiGyb96sq,Pow,6GMYJwaziB4ekv1Y6wCDWS,Soulja Boy,5XCiRbiuzkHHII4QLu8dUV,216530,0,0.914,0.562,7,-10.079,0.435,0.221,1.67e-05,0.12,0.552,143.944,3.608833333333333
647,0PF2jauXrGdbvyxqdgaBsh,We All Tryna F*** - Radio Edit,3OSgdAn71VXZTRHjkogZc5,Ysl Jalen,4Kk0TryQVAkxLl2md17kJT,158288,34,0.942,0.265,1,-14.427,0.5720000000000001,0.265,0.0,0.0762,0.621,129.94299999999998,2.638133333333333
654,0zO8ctW0UiuOefR87OeJOZ,Collard Greens,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,7Et3bSTLLqdABO1qCxUplS,299960,74,0.825,0.575,11,-4.87,0.0633,0.025,9.94e-06,0.205,0.65,153.954,4.999333333333333
655,23LAuKGYTIW6rrCiZqvDZG,Back It Up,5AK2gJtEA2SWI9lBywSZjN,Trap Beckham,5JEiyCKJvndbtLtj9fSmA3,185318,44,0.883,0.546,8,-3.793,0.142,0.0107,0.0015,0.073,0.916,143.998,3.088633333333333
667,611WpCuHPho5FfvgFdhYaV,UP LIKE AN INSOMNIAC - Freestyle,15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,2c6s84YTwR9cfncPmB9fNW,150840,53,0.969,0.462,0,-6.723,0.349,0.0847,0.000205,0.0688,0.498,119.952,2.514
670,3WnTQDd9A3bpBfzCziElU9,Excitement,6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,7rcMHNqNbQxF5TaPMHFoKu,283270,70,0.474,0.6809999999999999,4,-3.4730000000000003,0.038,0.0263,4.270000000000001e-05,0.0972,0.0384,121.96,4.721166666666667
676,45XhKYRRkyeqoW3teSOkCM,Wild Thoughts (feat. Rihanna & Bryson Tiller),0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,3HhZbSJdhOqMSaRbEt3gtw,204664,66,0.613,0.6809999999999999,8,-3.089,0.0778,0.0287,0.0,0.126,0.619,97.621,3.4110666666666667
677,3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),2hlmm7s2ICUX0LVIhVFlZQ,Gunna,0gA0nZrZ55PLUp7ARfrICu,197760,78,0.825,0.4579999999999999,0,-7.47,0.0577,0.114,0.0,0.102,0.161,145.115,3.296
684,73280zFVJeotiaimmpMAlp,Let's Get Married,3wVXTWabe3viT0jF7DfjOL,Vedo,4ArtH5nRHn0mPBRKLPOA92,147749,61,0.687,0.5820000000000001,4,-7.369,0.271,0.236,0.0,0.0935,0.802,132.039,2.462483333333333
685,5ROOB1w1JX6EE35Okui9YO,Pressure,1xxan2om8RkLoKc9R2hzNF,Yungster Jack,7FZooWoHh3u2JtuDgkz9mb,135732,50,0.75,0.427,1,-9.395,0.33,0.03,0.0,0.106,0.772,85.021,2.2622
690,6YWUJyXqTbYHEVRwKt1mfT,Life of Brick,3Jx0IZhtmyvcyoZLKELRH2,Brickboydior,2bfrJh7xZAaXJK00Ai1Nsa,92426,45,0.845,0.613,1,-4.464,0.298,0.436,0.0,0.372,0.912,136.107,1.540433333333333
691,5H4mXWKcicuLKDn4Jy0sK7,Time Flies,3TVXtAsR1Inumwj472S9r4,Drake,6OQ9gBfg5EXeNAEwGSs6jK,192931,72,0.8640000000000001,0.477,10,-5.7860000000000005,0.2239999999999999,0.201,0.0,0.182,0.5,86.46,3.215516666666667
696,2r6OAV3WsYtXuXjvJ1lIDi,Hello (feat. A Boogie Wit da Hoodie),0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,2MDU46hcBn3u94s46BOSdv,190534,84,0.905,0.647,10,-5.065,0.107,0.0187,0.0,0.282,0.367,130.97,3.175566666666666
697,5EzL7hGT9g2Tvqsy158Lu9,Pussy Talk,37hAfseJWi0G3Scife12Il,City Girls,4VzVHSPoh9MP85THaTfYpN,218332,73,0.943,0.6409999999999999,1,-5.598,0.191,0.0016,0.0,0.211,0.242,99.099,3.6388666666666665
698,13TWGr9aDyr4AJgt1q6xVn,This Is For Rachel For Acting Up,7kihTGBphpcCMUiWlm1TN8,Visualz By Mariee,6vVOOdvI9XLNb8h7BeEVWi,158667,0,0.852,0.56,6,-5.8020000000000005,0.314,0.0284,4.98e-06,0.111,0.2339999999999999,96.999,2.64445
702,0DlO5ASl69vgPntQhqJcU3,Play With Me,79mgHJytm385Muv7GfaneD,Foolio,6C2mUZiE3yQBCt949YepWS,153782,45,0.762,0.532,2,-6.246,0.139,0.118,0.0,0.158,0.516,124.962,2.5630333333333333
705,1DunhgeZSEgWiIYbHqXl0c,Latch,6nS5roXSAGhTGr34W6n7Et,Disclosure,1lM5IfaqcIsXd6UCV3aDSs,255866,70,0.7290000000000001,0.735,1,-5.455,0.0919,0.0178,0.000193,0.089,0.544,121.986,4.264433333333334
706,1qxnmVbl8To9W9BcbTS8yC,PJ,2u1aL8XADqj0nJFHMKRjNw,ppcocaine,0A7deTWGVwS5uyXEzeSYZg,119959,62,0.959,0.649,0,-6.535,0.21,0.096,0.0,0.635,0.76,106.996,1.9993166666666664
717,1p6b5aovKRW4PC6zuH9FMt,WURK,6EzhUQ7WQQ711LOa3vEJTQ,Huncho Da Rockstar,7wVlp7iq5mw3aITqt86pji,153843,34,0.83,0.408,10,-11.599,0.706,0.0511,0.0,0.0755,0.696,156.04,2.56405
718,73v0OAkgmezepzNmxUdTHo,Love Story - Discoball Remix,4YXALIWylKykACPOgzUsql,Sasha Saidin,3CLNz75aHYslBtnxBzxRpw,270720,12,0.795,0.908,0,-9.0,0.0612,0.0066799999999999,0.218,0.0365,0.779,121.031,4.512
729,5Isz0twJeFdduOQEFQLezv,Confident,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,7Cz0XcQzoxUi7L7sfgXLml,248133,66,0.738,0.563,5,-5.4670000000000005,0.11,0.113,0.0,0.191,0.8759999999999999,134.132,4.13555
738,72dHgPnaRtF1pgbpSZrgLX,Interior Crocodile Alligator,1fvvJI9jOyh1V5Cjb3hbHs,Lil Memer,2qEQXEc0fGkMFMCWFcHFSO,110619,0,0.9,0.485,1,-11.821,0.421,0.0462,0.0,0.31,0.685,88.917,1.84365
739,4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,3TVXtAsR1Inumwj472S9r4,Drake,6X1x82kppWZmDzlXXK3y3q,265120,67,0.397,0.172,6,-15.698,0.0445,0.841,6.78e-05,0.108,0.123,101.275,4.418666666666667
740,0qJeyYAgv6UpvewUxRXAhb,Rags2Riches 2 (feat. Lil Baby),45TgXXqMDdF8BkjA83OM7z,Rod Wave,6DxSrvqVwXO3SmFDSGuLAi,235987,75,0.8740000000000001,0.4429999999999999,5,-9.628,0.241,0.147,0.0,0.124,0.298,118.004,3.933116666666667
768,01jIO8SJFnpSiNLH1JaBZ5,You,4tMm1dU6Gn04VAZ9ClHcIZ,Jacquees,03AdJ15pTDdmxry6qkKwlO,217386,68,0.735,0.4529999999999999,8,-8.264,0.0602,0.413,0.0,0.104,0.335,115.002,3.6231
774,6rC06yWehxOD8mN7fxGNMb,Disrespectful,3Fl1V19tmjt57oBdxXKAjJ,Blueface,4eAiHYd3nih3os2BqHm0vt,152400,65,0.945,0.535,9,-6.181,0.401,0.192,0.0,0.3229999999999999,0.65,107.01,2.54
778,6vt0I1cw1YmAIKDJvHVIM5,Suit & Tie (feat. Jay-Z),31TPClRtHm23RisEBtV3X7,Justin Timberlake,0O82niJ0NpcptYRxogeEZu,326280,67,0.795,0.596,11,-3.799,0.2189999999999999,0.103,0.0,0.1639999999999999,0.357,101.985,5.438
789,19pI9JdjoIQPhq9z8DBsR5,Molly,1JZTStn7PjC7BHda6lAUV5,Tre Savage,3tGsSlf9Fs2SL2pFOXqdlT,141505,9,0.745,0.552,0,-14.578,0.31,0.126,9.27e-06,0.094,0.185,134.982,2.358416666666667
790,0yl9wVxWkmSpHOCIBioMSY,Red Head,46HzS7yz0c9udVwtbHk1sx,Cochise,3jt7rwpY7ZABBJgh8WMFmo,158049,0,0.7070000000000001,0.6779999999999999,6,-8.933,0.077,0.0139,0.0,0.411,0.262,79.97399999999999,2.63415
791,4ak7xjvBeBOcJGWFDX9w5n,Rodeo,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,4IRiXE5NROxknUSAUSjMoO,158706,74,0.706,0.679,9,-5.614,0.0324,0.139,6.979999999999999e-05,0.465,0.657,140.08100000000002,2.6451
792,5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),23zg3TcAtWQy7J6upgbUnj,Usher,1RM6MGv6bcl6NrAG8PGoZk,250373,82,0.894,0.7909999999999999,2,-4.699,0.1119999999999999,0.0183,0.0,0.0388,0.583,105.018,4.172883333333333
795,3e39X4Q74yJzsYUEeyf4ws,OFF THE RIP,4r63FhuTkUYltbVAg5TQnk,DaBaby,1NsTSXjVNE7XmZ8PmyW0wl,115609,60,0.8009999999999999,0.693,0,-4.002,0.3229999999999999,0.0104,0.0,0.376,0.602,164.084,1.9268166666666664
796,4zTPYAf5scZdp0LnwPPeWK,Deep End Freestyle,6EPlBSH2RSiettczlz7ihV,Sleepy Hallow,39sypxAyq6TZFqz8CMK3tJ,115200,69,0.8759999999999999,0.479,4,-6.687,0.44,0.703,0.0,0.102,0.7759999999999999,133.858,1.92
797,3dfpZwSuosIuFqksY0F6gT,"Sofia the First Main Title Theme - From ""Sofia the First""",2ItqDyOHeQBaOPeZmKVu2p,Cast - Sofia the First,1B74prl74S3dhOsS7hsT4y,52866,56,0.655,0.789,4,-3.995,0.0489,0.423,0.0,0.13,0.66,92.968,0.8811
801,2WHUGBZNO2jhSzc5PHr2Li,Stay In My Arms,2UOsTuSjbSm8JJqXfLZow3,Dubskie,0CCFxQZflJJLXnVVFbDiJe,175613,13,0.693,0.6809999999999999,1,-9.218,0.241,0.0364,0.011,0.528,0.84,143.101,2.926883333333333
813,2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,4O15NlyKLIASxsJ0PrXPfz,Lil Uzi Vert,7IyoGB8J31fvQDwGtHAq9m,212354,69,0.7120000000000001,0.598,7,-5.367999999999999,0.0388,0.0546,0.0,0.154,0.504,130.007,3.539233333333333
817,4oT5k8Fwcc32vft60fxp9G,Whip out the Stick,0gb2lYBf4MTCUlqoAmDTX4,PYT. NY,0LyAChzog5EFVnOwkDydg1,156000,47,0.883,0.753,4,-6.254,0.359,0.0502,0.0,0.0643,0.799,136.132,2.6
820,6Vdyu21iT8qScU1haSjWUU,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",6i392l38cR3uBPF0DbNs7S,Quality Control,59zpaLOByFkJhc9D5Xqna9,171646,71,0.76,0.755,6,-4.735,0.19,0.0163,2.95e-06,0.0909,0.517,101.993,2.8607666666666667
821,76MjtLfZoTNc3BDqUVjuRH,Patek,1RyvyyTE3xzB2ZywiAwp0i,Future,3A5i5WurRyY0fytprSDsKH,280665,64,0.8009999999999999,0.596,1,-4.72,0.0534,0.00301,0.0,0.162,0.134,120.028,4.67775
822,7DmxvWVgNYcm9uqknWGi7m,Bitch I Am Up,4xwCTY3wjuquh32BQlhbxY,Lifs_a_Trip,0JZGBPhhtH2xQZ53nTGH6K,195092,17,0.981,0.2769999999999999,1,-13.833,0.435,0.0182,0.0,0.1009999999999999,0.183,120.031,3.251533333333333
823,7I6DceMT3utDOHjcYCbrr4,Don't Matter,0z4gvV4rjIZ9wHck67ucSV,Akon,6kzoWb4UzvKYgbDfAwgaFq,293053,66,0.7979999999999999,0.4429999999999999,2,-6.062,0.0403,0.244,0.0,0.326,0.354,125.232,4.884216666666667
831,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2uDTi1PlpSpvAv7IRAoAEU,175720,86,0.598,0.427,7,-8.764,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,2.9286666666666665
839,7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,6QtgPSJPSzcnn7dPZ4VINp,King Von,1ZRAeQ6zsPJ5W1K3DvpRpP,196179,76,0.82,0.5920000000000001,1,-7.002000000000001,0.29,0.0149,4.71e-06,0.121,0.4,159.98,3.26965
840,4dPVmeisPfQrLcjx0Wz1KW,JoJo Pose,3ivDFy7UfjLbyIGzepJ5hJ,Apollo Fresh,4x9AjlHkbRPKSEtpsf8ZmJ,105333,68,0.7809999999999999,0.5329999999999999,1,-9.215,0.302,0.0366,0.0,0.597,0.326,133.967,1.75555
841,2rRJrJEo19S2J82BDsQ3F7,Falling,7uaIm6Pw7xplS8Dy06V6pT,Trevor Daniel,1Hy76RlNvOHe6cpih1RxXq,159381,76,0.784,0.43,10,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.087,2.65635
842,6fHyLLVQkgAYbauoFiS8fO,Stressed Out,38KfCZGlEjHIJDKDwH132d,Curtis Roach,4W0KYURylHUK8fuQvVlY7U,170399,38,0.575,0.614,8,-11.811,0.642,0.212,0.0024,0.242,0.5870000000000001,118.958,2.839983333333333
843,1UoFowNGDQvaHShpRSGwuq,Ronaldo,5ZZNKEW4uDTbl50KmgeXgy,Blanco,1M3mB8qFBFHYNhY6F30gZ4,134452,53,0.772,0.384,2,-13.89,0.0858,0.183,0.0,0.148,0.461,99.966,2.240866666666667
844,2CnNLqBpth6XEHdvzXlpZN,Demons,15ZjD8Gus20Miqw3fdOaXX,Stunna Gambino,49viCoGvtarKikAKzbdiNT,177196,60,0.5529999999999999,0.68,6,-7.928999999999999,0.3279999999999999,0.44,0.0,0.12,0.33,122.007,2.9532666666666665
845,2RBILNmyq8p4fqVWO5KHXY,Fly Today,50a7MZkLrrihutpNAX4pRL,Just Ice,77t53Ayz689iIo1y8wVLsB,129776,39,0.897,0.376,7,-13.114,0.0759,0.402,0.0,0.0701,0.185,99.986,2.162933333333333
846,1Juo9g0Rjxo6fxOmr8N3wV,2 Times,4HAfqyKr4Sqtab6ttHWXgE,MASN,1VqSZplKjtFTvOI3bqmdbg,158051,51,0.593,0.746,8,-6.483,0.0674,0.321,0.0,0.0684,0.413,159.955,2.634183333333333
847,5aAI0rnMgJpYweunrZ2yQJ,Dancin Alone,7vMpNua6oKT52WWHNUJ1No,Jonn Hart,7g3SrYZX0UeJZtKlilKKas,150666,46,0.755,0.657,6,-6.441,0.0725,0.396,0.0,0.106,0.267,89.991,2.5111
848,4UvjLzl4gzPiS8Mec1KHcD,Faygo,55ZKRn4w3oNhBMV7sgG1PP,E the profit,2h8kamhmqE3Kal4GTRWx7M,149558,36,0.879,0.441,1,-10.254,0.204,0.102,0.000249,0.111,0.369,130.02200000000002,2.492633333333333
849,5X9oPVrezN8RbOComB5qpb,Won (feat. Ayo & Teo & Global Dell),1lzugG0lqNh9nP6Fp2zG3c,Global Dan,3HLJzP9j6C4nHUFtGeZ5Q8,159565,39,0.747,0.797,5,-4.117,0.0976,0.178,0.0,0.315,0.664,137.812,2.6594166666666665
850,5mFr8BsDBZ04aNiMAtjT8Y,Outta Time,7FGjkq9WfrRmBFL64ST0p9,KillBunk,3WX59gUg76M89YfaHRt6Zd,125753,60,0.654,0.642,0,-9.935,0.0543,0.209,0.0,0.299,0.527,94.988,2.095883333333333
851,71KEVaB5zBPTmhR42Xznkr,Bluegrass,55ZKRn4w3oNhBMV7sgG1PP,E the profit,5FcgwzxA4ddOc61ynR1Zd1,117200,40,0.7809999999999999,0.479,0,-8.385,0.411,0.0249,0.0,0.168,0.72,149.904,1.9533333333333331
852,7dWycHYWCO1lbfyOYUM84Z,WOO IT AGAIN,4FeLiFUPdxVfFo8oOfA4BH,Rah Swish,5Yc3EEYoxFvWNBw192ymTE,125454,42,0.382,0.825,7,-4.261,0.074,0.0164,0.0,0.155,0.161,83.734,2.0909
853,1JGi2oEvxUQLHxyWYanhd9,Dear Anna,7qDpBmvybNw8KtjRW36OkX,Kyle The Hooligan,30zNk6rZ4Iyo6mb8OC9edP,147147,43,0.7070000000000001,0.57,5,-8.276,0.0446,0.0498,0.0,0.102,0.288,170.033,2.45245
854,5lPOvE3pbCMzMUAfp73OFe,Do You,2HDr90mJP3k5gaCkPIKdEn,BYNX,2HlEdjaDjxc7WDHmXCyvwS,227676,37,0.722,0.517,11,-11.208,0.0389,0.352,0.807,0.139,0.391,124.027,3.7946
855,76Xhf3vcNnbU1pEjKZA12a,No Love No Trust Freestyle,4EqrcmIvzNaisM7z775lyE,Astrokidjay,6FcA425U7BUiybE1OsKoCf,102727,47,0.81,0.412,5,-9.443,0.196,0.147,0.0,0.129,0.7759999999999999,131.974,1.7121166666666667
856,6RiAd2ymgK1pVErGWhvapu,Mood Swings,0ukXzWp2EMK6CBY5KEYTlj,Wiill,2ITZtrTZf8jpgC5MPzlPC5,225330,35,0.674,0.474,8,-7.261,0.0786,0.1939999999999999,0.0,0.074,0.6579999999999999,164.077,3.7555
857,3u2GQm2KSZzgpQb6QF1GNK,Can't Trust A Soul,5WnlPOcTodnSWDtjnrjmzv,7ru7h,4KwpLoodcKvW87oWyIjhY4,165858,52,0.711,0.721,11,-7.242999999999999,0.161,0.0619,0.0,0.1119999999999999,0.68,82.5,2.7643
858,4I3ooY5jB0124lUvA4ZB9K,Shake the Bank,0l0rBEfLsuKegoMfFSgUDV,Sir Trilli,3WCT9CNDeCxkAzJcOap5hH,197133,41,0.807,0.629,1,-6.43,0.278,0.0115,0.0,0.142,0.436,140.125,3.28555
859,6edTGKXiWKcYpMWZNzNkyU,Luvdrug,6b29OPfOOGNOsUOFLfxRrc,Joey Melrose,5UvFlqYiiokx88NrizQ5Ku,180976,44,0.7240000000000001,0.657,5,-9.616,0.251,0.0244,0.0,0.128,0.551,150.02700000000002,3.0162666666666667
860,1qrF3SzqAWT8KbPcwSki9m,Dork,4ri7eLpPVlGqwclssOyJDM,Mazen,144BsNw7r9MvreoyGpQehg,207915,35,0.858,0.561,7,-8.628,0.145,0.135,0.0,0.372,0.411,125.016,3.46525
861,29LBkpnbEHGvBQBe3aag5M,Sandwich,43BqexhEx5NKF7VfeOYP9m,Lil Cray,266Zrtzn3seB3oEf89lVWm,209323,32,0.8540000000000001,0.501,5,-7.601,0.115,0.0254,0.0,0.38,0.36,133.113,3.4887166666666665
862,6tNxAn8I7OP8zBvcBQdxYs,Golden,2r8X6T84SucAyX88QbvahO,Tayy Brown,4z0nwXiooWs1HlnDkFXgkt,198202,33,0.7929999999999999,0.513,1,-9.096,0.588,0.0847,0.0,0.055,0.7170000000000001,178.05200000000002,3.303366666666667
863,0EerFqQbIJhBoK6a0jKplF,BIG BANK,5GI3Wgnlj2ezKEoxFv6hNL,jusLo,6Vj1X8Db0YVkN1RFJYPkhD,103141,37,0.868,0.534,6,-8.088,0.389,0.108,0.0,0.0817,0.8220000000000001,142.072,1.7190166666666666
864,7CPdfsjklD8kToH2PMVJww,Worst Enemy,6U53xCCVXmyimAgsBjCS8P,Jess Benko,11P429MEIOCg43pP5UEcBt,166946,43,0.555,0.764,6,-5.259,0.0447,0.3429999999999999,5.56e-06,0.289,0.293,142.06,2.782433333333333
865,1yWG0kawnsuGz59NSvKhyF,Fill It Up,3GwGE5FARDfc51Y0XVbG1z,AJ Gravity,49gYwwTskylLWEuVVVcbBU,155219,41,0.726,0.599,1,-10.096,0.0458,0.0437,0.0,0.0815,0.261,98.986,2.5869833333333334
866,08UIiWFpJDG5IvuyYagkOS,Gorillas & Apes,1jYb0bxf66vnGdNun4KXhE,Kir,3W1Vii59eJ50O1Ip1HWLkm,145554,41,0.89,0.5489999999999999,7,-5.71,0.0931,0.581,0.0,0.0879,0.667,120.026,2.4259
867,70Me4VASA1qHzusMMGkqvJ,Feel Like A Boss (feat. 42 Dugg),57GHC729HxFYHl1vGe1qaX,Badda TD,72XRKdwRnAlMPSgHErZZ8L,177037,56,0.868,0.5529999999999999,10,-7.407,0.36,0.192,0.0,0.0996,0.777,131.954,2.950616666666667
868,6Jgapj9acSGYd2CpXcMEPx,4ever,3VWII9MTZSfIdOXr1DafzL,lilspirit,7xCDJ7yTSE8hzGQuUvWiOu,133333,47,0.701,0.444,4,-7.405,0.0605,0.14,0.0,0.151,0.542,80.945,2.2222166666666667
869,6zalpw83D6bzSueNY7NmIR,By The Pound,6cVTa42IphmDksBQ8O0Zsv,UglyFace,67J4eI6MuROHfgh2DVZsrz,223636,31,0.711,0.565,6,-9.299,0.09,0.0662,0.000156,0.0754,0.685,175.96900000000002,3.7272666666666665
870,30Hb6Yy3Yc73nk7mFNX0cb,For Me,06ezMzQs6hP65feMAjteNY,Amaru Cloud,2fAWShfohXOcZ5zWPpi6HZ,129381,36,0.846,0.63,1,-6.672000000000001,0.306,0.521,1.58e-06,0.0775,0.962,145.083,2.15635
871,1KcVkyNYj41RZBGlDdn73y,Myself - Jeaux Remix,2gRnaSRQWr0f6ZYjTnYBAq,Jeaux,59uSzlPFJdP65zM3fUWcnm,182619,18,0.74,0.7120000000000001,7,-6.934,0.0327,0.835,0.0698,0.182,0.385,115.011,3.04365
872,70Sh8mnQp0Thr4DJOzdOnR,Houdini,46fHMu9KxdQwcGV9xI1L9R,Dro Kenji,55s0fGJX9wvYdnTK4EqNjC,111641,43,0.838,0.58,4,-5.33,0.345,0.123,0.0,0.0811,0.432,139.891,1.8606833333333328
873,6baPAcSJST2Cp1Lc4JuAP6,Death Pact,72k9r9BXrtTSoihNnWMVfp,Denari,1wGx82nIyCR830ujZr23nO,180114,31,0.629,0.6759999999999999,8,-8.758,0.0409999999999999,0.0144,0.0,0.108,0.475,80.02199999999999,3.0019
874,3vU7EHiGnTYyCMqNJjcuhV,Ghost,2r9JxlwwhDhTLiJCIDQpAi,Lil Shock,4uYHX2Jqozih3kZGtEfDAz,144065,45,0.8420000000000001,0.519,6,-8.833,0.1119999999999999,0.0524,3.98e-06,0.0959,0.426,100.007,2.401083333333333
875,4hinXOJmKCmYv6p2maNGpw,Anything You Want,6XMLYRQKAjxZF6V9IlxjVq,Lil Sil,3YUIX8vSWKkk6GnYmhyTh5,132173,44,0.7979999999999999,0.515,0,-9.437,0.0573,0.142,0.0,0.106,0.544,137.97299999999998,2.2028833333333333
